ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,Origin
1466,26.991,2011,0.3531,88.4635,1779,182,182,0.4122,Drosophila
1467,1173.992,2010,0.379,100,2010,7834,7865,0.3822,Drosophila
1468,723.5989,2002,0.366,100,2002,5169,5189,0.3436,Drosophila
1469,1980.4859,1992,0.4162,100,1992,13141,12924,0.4061,Drosophila
1470,478.6126,1993,0.3047,100,1993,3165,2965,0.2646,Drosophila
1471,388.2084,1987,0.4245,99.8993,1985,2672,2629,0.4142,Drosophila
1472,699.7112,1967,0.4633,100,1967,4652,4602,0.4637,Drosophila
1473,91.3116,1967,0.4199,99.9492,1966,598,629,0.4189,Drosophila
1474,108.7423,1956,0.4351,100,1956,738,731,0.4508,Drosophila
1475,142.4116,1956,0.4196,100,1956,1081,1085,0.412,Drosophila
1476,177.8339,1951,0.3933,100,1951,1164,1167,0.3904,Drosophila
1477,123.256,1930,0.3579,99.8446,1927,799,817,0.3489,Drosophila
1478,234.5907,1918,0.3405,100,1918,1544,1551,0.3458,Drosophila
1479,182.1092,1859,0.3815,100,1859,1144,1166,0.3748,Drosophila
1480,453.7464,1885,0.3816,100,1885,3094,3095,0.3694,Drosophila
1481,108.711,1848,0.4164,99.8918,1846,709,653,0.395,Drosophila
1482,367.3936,1908,0.4066,100,1908,2374,2371,0.4385,Drosophila
1483,1345.2058,1793,0.4077,100,1793,8169,8233,0.3893,Drosophila
1484,243.5452,1838,0.5014,100,1838,1189,1206,0.4962,Drosophila
1485,285.9252,1884,0.3611,99.9469,1883,1808,1869,0.3552,Drosophila
1486,1350.3686,1891,0.516,100,1891,8470,8531,0.5074,Drosophila
1487,279.3373,1853,0.4381,100,1853,1756,1703,0.4366,Drosophila
1488,177.2492,1878,0.3889,99.8935,1876,1098,1137,0.391,Drosophila
1489,218.0112,1876,0.3494,89.8721,1686,1392,1401,0.347,Drosophila
1490,201.1486,1871,0.3925,99.8931,1869,1304,1251,0.3918,Drosophila
1491,1397.4002,1864,0.4139,100,1864,8503,8333,0.4091,Drosophila
1492,283.2383,1859,0.27,100,1859,2085,2060,0.2787,Drosophila
1493,186.2202,1857,0.3869,100,1857,1171,1163,0.3838,Drosophila
1494,252.4313,1806,0.4004,99.9446,1805,1564,1542,0.3935,Drosophila
1495,199.3407,1849,0.4294,100,1849,1267,1234,0.4396,Drosophila
1496,157.4949,1849,0.425,89.5619,1656,986,986,0.4204,Drosophila
1497,256.4848,1842,0.4086,100,1842,1602,1664,0.414,Drosophila
1498,153.373,1847,0.3503,99.8917,1845,1072,1012,0.3471,Drosophila
1499,108.2529,1803,0.4053,100,1803,665,687,0.4137,Drosophila
1500,192.9127,1833,0.4893,100,1833,1199,1202,0.4914,Drosophila
1501,93.2706,1829,0.3933,100,1829,585,593,0.3933,Drosophila
1502,1175.6307,1787,0.4888,100,1787,7240,7006,0.4921,Drosophila
1503,188.9779,1811,0.4508,100,1811,1153,1143,0.445,Drosophila
1504,87.0646,1812,0.34,100,1812,526,526,0.3364,Drosophila
1505,153.9001,1812,0.3876,100,1812,920,1002,0.4126,Drosophila
1506,466.386,1811,0.3518,100,1811,2820,2813,0.3558,Drosophila
1507,120.9016,1809,0.3201,100,1809,744,719,0.3331,Drosophila
1508,167.0981,1805,0.3524,100,1805,1008,1008,0.3559,Drosophila
1509,147.3331,1804,0.3733,100,1804,916,897,0.3639,Drosophila
1510,540.9333,1800,0.3393,100,1800,3373,3370,0.3455,Drosophila
1511,204.709,1797,0.3408,99.9444,1796,1290,1232,0.3303,Drosophila
1512,262.9843,1786,0.3908,100,1786,1716,1529,0.4034,Drosophila
1513,153.1405,1694,0.3552,100,1694,871,899,0.3634,Drosophila
1514,345.432,1750,0.3635,100,1750,2007,2007,0.3634,Drosophila
1515,4281.6499,1674,0.2977,100,1674,12643,12715,0.2964,Drosophila
1516,107.4695,1770,0.3706,100,1770,685,656,0.3729,Drosophila
1517,235.7906,1762,0.3173,99.6595,1756,1499,1561,0.3218,Drosophila
1518,379.2428,1713,0.325,100,1713,2201,2178,0.3127,Drosophila
1519,257.8507,1762,0.385,100,1762,1521,1515,0.3821,Drosophila
1520,110.8673,1763,0.3733,100,1763,674,615,0.3592,Drosophila
1521,93.2389,1758,0.3038,100,1758,549,552,0.3042,Drosophila
1522,1187.0569,1757,0.3736,100,1757,7021,7278,0.3817,Drosophila
1523,300.0494,1722,0.449,99.8839,1720,1758,1727,0.4577,Drosophila
1524,265.3161,1718,0.4959,99.7672,1714,1533,1618,0.5216,Drosophila
1525,224.1279,1743,0.328,100,1743,1423,1405,0.3928,Drosophila
1526,224.6676,1742,0.3767,100,1742,1272,1273,0.3917,Drosophila
1527,332.0091,1752,0.3305,100,1752,1957,1965,0.3254,Drosophila
1528,1049.1654,1741,0.4365,100,1741,5999,6007,0.4447,Drosophila
1529,638.7609,1715,0.5395,100,1715,3652,3715,0.5259,Drosophila
1530,86.4368,1726,0.3679,100,1726,506,541,0.3611,Drosophila
1531,0,1722,0.4007,0,0,0,0,0,Drosophila
1532,131.0052,1720,0.4541,99.8837,1718,738,746,0.4456,Drosophila
1533,551.0539,1652,0.358,100,1652,3433,3335,0.3619,Drosophila
1534,583.8112,1716,0.309,99.9417,1715,3313,3299,0.2734,Drosophila
1535,166.6014,1706,0.524,100,1706,947,933,0.5168,Drosophila
1536,97.8343,1714,0.402,99.9417,1713,549,594,0.413,Drosophila
1537,112.3675,1709,0.3464,100,1709,657,651,0.3363,Drosophila
1538,169.2018,1700,0.3512,100,1700,958,970,0.3445,Drosophila
1539,177.7192,1702,0.47,100,1702,1023,1010,0.4722,Drosophila
1540,95.8534,1664,0.4026,100,1664,545,554,0.3863,Drosophila
1541,123.9057,1644,0.3504,99.8175,1641,705,687,0.3568,Drosophila
1542,351.8175,1699,0.3687,100,1699,1980,2031,0.3641,Drosophila
1543,118.2986,1698,0.3551,100,1698,649,718,0.3393,Drosophila
1544,142.4346,1636,0.4379,99.7555,1632,788,802,0.4375,Drosophila
1545,168.7618,1658,0.5462,100,1658,946,942,0.5387,Drosophila
1546,187.4766,1691,0.3969,100,1691,1073,1068,0.4077,Drosophila
1547,903.2673,1691,0.3486,100,1691,5279,5135,0.3449,Drosophila
1548,222.9281,1628,0.5169,100,1628,1215,1233,0.5131,Drosophila
1549,1807.9822,1682,0.4542,100,1682,11053,10206,0.4355,Drosophila
1550,273.6794,1675,0.3583,100,1675,1555,1546,0.3624,Drosophila
1551,301.9738,1677,0.3751,99.9404,1676,1027,1052,0.3637,Drosophila
1552,251.52,1677,0.374,100,1677,1407,1408,0.3785,Drosophila
1553,419.1956,1677,0.4419,99.9404,1676,2577,2609,0.4345,Drosophila
1554,1311.6818,1675,0.3315,100,1675,6552,6485,0.3277,Drosophila
1555,89.2365,1670,0.3952,100,1670,487,508,0.3914,Drosophila
1556,155.4259,1632,0.4259,100,1632,840,903,0.4413,Drosophila
1557,252.5101,1627,0.4155,99.9385,1626,1530,1549,0.4462,Drosophila
1558,221.0742,1658,0.3637,100,1658,1140,1154,0.3626,Drosophila
1559,158.7189,1658,0.3136,100,1658,785,810,0.3032,Drosophila
1560,138.0513,1597,0.3498,99.9374,1596,745,771,0.37,Drosophila
1561,152.971,1654,0.3606,100,1654,862,863,0.3601,Drosophila
1562,229.6276,1595,0.3292,99.9373,1594,1225,1267,0.3293,Drosophila
1563,262.2297,1641,0.4089,99.9391,1640,1257,1605,0.4286,Drosophila
1564,111.6507,1586,0.3984,100,1586,608,603,0.3881,Drosophila
1565,90.883,1581,0.3346,100,1581,481,471,0.3282,Drosophila
1566,181.8382,1625,0.4726,100,1625,990,997,0.4744,Drosophila
1567,259.9641,1586,0.2836,100,1586,1390,1410,0.2985,Drosophila
1568,242.5797,1618,0.3928,100,1618,1275,1275,0.3858,Drosophila
1569,622.4164,1614,0.4623,100,1614,3368,3364,0.4579,Drosophila
1570,256.9714,1576,0.3577,100,1576,1383,1423,0.3619,Drosophila
1571,196.1648,1608,0.4552,100,1608,1155,1061,0.4523,Drosophila
1572,1769.0031,1608,0.3487,100,1608,9710,9688,0.3669,Drosophila
1573,162.842,1608,0.3715,100,1608,873,873,0.3622,Drosophila
1574,129.7928,1607,0.3576,100,1607,736,700,0.3504,Drosophila
1575,484.0767,1578,0.3575,100,1578,2600,2583,0.3397,Drosophila
1576,126.5621,1578,0.3357,100,1578,698,658,0.3349,Drosophila
1577,213.5222,1578,0.3879,100,1578,972,956,0.3666,Drosophila
1578,306.4383,1588,0.3819,100,1588,1779,1728,0.4405,Drosophila
1579,302.3638,1586,0.3045,100,1586,1444,1456,0.311,Drosophila
1580,118.9003,1524,0.4219,100,1524,623,628,0.4186,Drosophila
1581,696.2162,1540,0.445,100,1540,3415,3807,0.4537,Drosophila
1582,119.9408,1537,0.4063,99.4144,1528,621,589,0.4025,Drosophila
1583,128.0128,1562,0.4243,100,1562,724,727,0.4385,Drosophila
1584,127.126,1579,0.4009,100,1579,685,682,0.3998,Drosophila
1585,245.6527,1578,0.2985,100,1578,1237,1249,0.3114,Drosophila
1586,303.2251,1475,0.4383,100,1475,1577,1487,0.4458,Drosophila
1587,702.5725,1525,0.2898,100,1525,3743,3703,0.2828,Drosophila
1588,1021.0835,1569,0.5805,100,1569,5459,5477,0.5605,Drosophila
1589,95.5536,1568,0.398,100,1568,528,513,0.408,Drosophila
1590,1186.3362,1511,0.3898,100,1511,4209,4264,0.4104,Drosophila
1591,192.117,1564,0.3978,100,1564,997,966,0.4019,Drosophila
1592,92.7238,1557,0.28,100,1557,485,484,0.2748,Drosophila
1593,316.5602,1503,0.3304,100,1503,1632,1624,0.3261,Drosophila
1594,144.214,1556,0.4087,100,1556,900,653,0.3922,Drosophila
1595,153.4306,1556,0.3593,100,1556,758,803,0.3772,Drosophila
1596,445.6314,1473,0.397,100,1473,2140,2148,0.3994,Drosophila
1597,197.3318,1489,0.3914,100,1489,986,1038,0.3949,Drosophila
1598,202.6399,1555,0.401,100,1555,1094,1122,0.393,Drosophila
1599,135.2431,1555,0.3835,100,1555,684,742,0.4096,Drosophila
1600,172.7436,1552,0.4072,100,1552,900,888,0.4065,Drosophila
1601,182.9942,1550,0.4103,100,1550,959,964,0.4113,Drosophila
1602,209.772,1548,0.4043,100,1548,1061,1045,0.3923,Drosophila
1603,372.9884,1546,0.4396,100,1546,1927,2012,0.4503,Drosophila
1604,516.3991,1546,0.3526,99.9353,1545,2796,2643,0.3333,Drosophila
1605,108.6479,1542,0.3301,100,1542,582,550,0.3314,Drosophila
1606,102.1046,1530,0.3715,100,1530,526,526,0.3825,Drosophila
1607,104.0255,1531,0.356,100,1531,552,527,0.3541,Drosophila
1608,1962.5519,1473,0.3619,100,1473,11378,11023,0.3501,Drosophila
1609,279.0203,1527,0.5079,99.9345,1526,1346,1374,0.5076,Drosophila
1610,759.4764,1526,0.3912,100,1526,3848,3817,0.4015,Drosophila
1611,96.7856,1525,0.4879,100,1525,489,510,0.4731,Drosophila
1612,122.1603,1522,0.3932,100,1522,638,643,0.4168,Drosophila
1613,1034.8659,1424,0.5098,100,1424,4647,5323,0.531,Drosophila
1614,235.1822,1515,0.3893,100,1515,1196,1216,0.3802,Drosophila
1615,226.5251,1516,0.374,100,1516,1149,1168,0.3625,Drosophila
1616,178.4491,1514,0.3893,90.819,1375,890,948,0.3519,Drosophila
1617,353.7469,1513,0.3446,100,1513,1820,1799,0.3378,Drosophila
1618,1302.4207,1476,0.4728,100,1476,6637,6284,0.4682,Drosophila
1619,208.3364,1510,0.4214,99.9338,1509,1020,1015,0.426,Drosophila
1620,180.0046,1506,0.398,100,1506,947,932,0.4039,Drosophila
1621,866.9251,1468,0.3726,100,1468,3673,3817,0.3695,Drosophila
1622,169.9135,1503,0.3959,100,1503,861,862,0.3884,Drosophila
1623,150.4405,1503,0.318,100,1503,760,756,0.3115,Drosophila
1624,174.3362,1502,0.3198,100,1502,878,893,0.3085,Drosophila
1625,90.7268,1501,0.3511,100,1501,462,462,0.3563,Drosophila
1626,244.7778,1494,0.4745,100,1494,1241,1220,0.4782,Drosophila
1627,197.8446,1493,0.424,99.933,1492,1032,1011,0.4145,Drosophila
1628,383.5275,1492,0.534,100,1492,1929,1964,0.5341,Drosophila
1629,2629.0806,1488,0.4741,100,1488,12916,13380,0.4747,Drosophila
1630,92.4975,1425,0.3846,100,1425,440,440,0.3996,Drosophila
1631,208.1547,1480,0.3776,99.9324,1479,1064,1050,0.3877,Drosophila
1632,106.7058,1472,0.4524,99.8641,1470,581,521,0.468,Drosophila
1633,1013.216,1463,0.3717,100,1463,5309,4925,0.3656,Drosophila
1634,126.1002,1467,0.2969,99.7273,1463,552,566,0.2964,Drosophila
1635,107.5132,1405,0.31,100,1405,502,533,0.3113,Drosophila
1636,248.7895,1463,0.4425,100,1463,1229,1211,0.4488,Drosophila
1637,126.0414,1400,0.3884,99.7857,1397,643,626,0.3908,Drosophila
1638,391.1271,1456,0.3251,100,1456,1913,1923,0.2916,Drosophila
1639,447.1074,1443,0.5184,99.6535,1438,2146,2154,0.5231,Drosophila
1640,90.7448,1450,0.3455,100,1450,441,441,0.3459,Drosophila
1641,395.8043,1405,0.3917,100,1405,1875,1860,0.4096,Drosophila
1642,275.0851,1446,0.3931,100,1446,1340,1355,0.3932,Drosophila
1643,93.8414,1444,0.3712,100,1444,456,456,0.3794,Drosophila
1644,494.4598,1442,0.3148,99.8613,1440,2375,2378,0.3339,Drosophila
1645,83.1346,1441,0.4587,100,1441,400,399,0.4637,Drosophila
1646,1408.0528,1440,0.3299,100,1440,6639,6635,0.3369,Drosophila
1647,263.8735,1439,0.4496,100,1439,1192,1188,0.452,Drosophila
1648,171.8235,1439,0.4217,100,1439,827,825,0.429,Drosophila
1649,201.7996,1437,0.3545,99.9304,1436,961,961,0.3665,Drosophila
1650,342.872,1375,0.4073,100,1375,1571,1588,0.4713,Drosophila
1651,237.5875,1428,0.395,100,1428,1138,1102,0.4247,Drosophila
1652,121.1331,1367,0.4075,100,1367,573,603,0.3877,Drosophila
1653,267.554,1426,0.4316,100,1426,1299,1338,0.4238,Drosophila
1654,274.6994,1424,0.3507,100,1424,1297,1306,0.3724,Drosophila
1655,368.6667,1419,0.3759,100,1419,1774,1772,0.382,Drosophila
1656,609.7816,1424,0.3219,99.9298,1423,3205,3122,0.3252,Drosophila
1657,88.2773,1417,0.3253,99.9294,1416,417,423,0.335,Drosophila
1658,329.35,1423,0.3073,100,1423,1635,1660,0.2885,Drosophila
1659,674.2751,1385,0.4486,100,1385,3054,3026,0.451,Drosophila
1660,0.9711,1421,0.3336,41.9423,596,6,5,0.4382,Drosophila
1661,938.8554,1342,0.4091,100,1342,4516,4628,0.3937,Drosophila
1662,228.1648,1365,0.5059,100,1365,1052,1050,0.5174,Drosophila
1663,320.3877,1416,0.3778,100,1416,1507,1619,0.4042,Drosophila
1664,151.5141,1414,0.3861,100,1414,653,641,0.3658,Drosophila
1665,220.0015,1352,0.3899,100,1352,996,1097,0.39,Drosophila
1666,133.4317,1413,0.3885,99.4338,1405,633,631,0.3894,Drosophila
1667,1502.5531,1412,0.4027,100,1412,6802,6639,0.3803,Drosophila
1668,313.9734,1355,0.3439,100,1355,1450,1745,0.4306,Drosophila
1669,158.8957,1409,0.3946,99.8581,1407,743,767,0.395,Drosophila
1670,185.4234,1403,0.4491,100,1403,881,885,0.4518,Drosophila
1671,124.0952,1408,0.3615,99.858,1406,591,595,0.3696,Drosophila
1672,130.2104,1345,0.4803,100,1345,533,521,0.4894,Drosophila
1673,719.3153,1405,0.451,100,1405,3361,3424,0.442,Drosophila
1674,608.293,1355,0.3479,100,1355,2907,2856,0.3602,Drosophila
1675,954.1119,1323,0.3528,99.6977,1319,4429,4192,0.3938,Drosophila
1676,197.7773,1401,0.4269,87.4375,1225,919,931,0.4281,Drosophila
1677,1020.7552,1340,0.4464,99.9254,1339,4552,4616,0.4496,Drosophila
1678,248.4761,1401,0.3647,99.9286,1400,1174,1169,0.3538,Drosophila
1679,319.8528,1399,0.272,100,1399,1543,1568,0.2651,Drosophila
1680,207.8104,1398,0.3555,90.0572,1259,999,959,0.3585,Drosophila
1681,178.733,1397,0.3685,99.9284,1396,834,848,0.3696,Drosophila
1682,168.9476,1394,0.3976,99.6413,1389,787,808,0.3885,Drosophila
1683,322.2123,1333,0.3689,100,1333,1455,1457,0.3456,Drosophila
1684,610.8317,1355,0.4193,100,1355,2894,2869,0.4148,Drosophila
1685,179.8318,1391,0.3487,100,1391,827,850,0.3554,Drosophila
1686,710.764,1390,0.5245,100,1390,3387,3293,0.5249,Drosophila
1687,554.309,1327,0.4087,100,1327,2909,2803,0.4673,Drosophila
1688,339.8053,1330,0.3572,100,1330,1585,1520,0.3651,Drosophila
1689,601.6419,1388,0.3254,100,1388,2603,2574,0.3276,Drosophila
1690,189.304,1385,0.3949,100,1385,883,891,0.3922,Drosophila
1691,326.4329,1363,0.4314,100,1363,1449,1447,0.4156,Drosophila
1692,1314.4882,1274,0.3394,100,1274,5755,5571,0.3577,Drosophila
1693,180.3312,1380,0.3645,100,1380,849,838,0.3619,Drosophila
1694,244.8599,1378,0.4276,100,1378,984,1000,0.4339,Drosophila
1695,523.3316,1378,0.3882,100,1378,2483,2367,0.3913,Drosophila
1696,460.8025,1342,0.4344,99.9255,1341,2361,2235,0.4641,Drosophila
1697,514.6323,1376,0.3577,99.564,1370,2595,2443,0.3745,Drosophila
1698,2041.8946,1376,0.3057,100,1376,9256,9206,0.292,Drosophila
1699,93.0986,1319,0.373,100,1319,410,412,0.3729,Drosophila
1700,398.6078,1313,0.3588,100,1313,1933,1640,0.3527,Drosophila
1701,330.9212,1371,0.4019,100,1371,1501,1527,0.3971,Drosophila
1702,524.3421,1371,0.4792,100,1371,2316,2305,0.4702,Drosophila
1703,103.3936,1367,0.4133,100,1367,472,479,0.4404,Drosophila
1704,519.9078,1366,0.3897,100,1366,2204,2267,0.3623,Drosophila
1705,404.168,1363,0.3346,100,1363,1867,1880,0.337,Drosophila
1706,185.9545,1362,0.3928,100,1362,830,864,0.4033,Drosophila
1707,581.7012,1362,0.399,100,1362,2531,2483,0.4025,Drosophila
1708,544.585,1359,0.3621,100,1359,2437,2205,0.3907,Drosophila
1709,236.3225,1262,0.3494,100,1262,1003,1033,0.3489,Drosophila
1710,319.9825,1256,0.4956,100,1256,1534,1496,0.4697,Drosophila
1711,334.2274,1319,0.5266,99.8484,1317,1479,1477,0.5113,Drosophila
1712,369.4996,1333,0.4199,99.925,1332,1654,1630,0.4158,Drosophila
1713,573.203,1345,0.4493,100,1345,2614,2574,0.4394,Drosophila
1714,631.7701,1344,0.5105,100,1344,2958,2912,0.5168,Drosophila
1715,601.9158,1319,0.461,99.9242,1318,2961,2709,0.4779,Drosophila
1716,106.0216,1342,0.3664,100,1342,483,492,0.3917,Drosophila
1717,147.3752,1338,0.3647,92.0777,1232,702,696,0.3651,Drosophila
1718,231.8478,1275,0.2988,99.9216,1274,975,993,0.3283,Drosophila
1719,102.369,1336,0.3623,100,1336,460,474,0.3687,Drosophila
1720,185.2828,1333,0.4368,92.3481,1231,826,822,0.4454,Drosophila
1721,259.9872,1323,0.3432,100,1323,1158,1166,0.3468,Drosophila
1722,2346.9087,1271,0.3516,100,1271,9867,10084,0.3622,Drosophila
1723,85.8603,1331,0.4267,99.3989,1323,381,381,0.3867,Drosophila
1724,157.2084,1291,0.4138,100,1291,677,677,0.4132,Drosophila
1725,169.2632,1330,0.4835,100,1330,770,755,0.4922,Drosophila
1726,470.9567,1271,0.3769,100,1271,1888,1969,0.3667,Drosophila
1727,279.9742,1318,0.3551,100,1318,1296,1235,0.3487,Drosophila
1728,311.7603,1268,0.3252,99.7634,1265,1439,1339,0.3139,Drosophila
1729,165.7743,1267,0.4146,100,1267,701,708,0.4219,Drosophila
1730,167.0235,1321,0.5379,100,1321,756,730,0.5376,Drosophila
1731,351.7161,1314,0.5458,100,1314,1555,1585,0.549,Drosophila
1732,2469.6787,1307,0.3653,100,1307,11229,10527,0.3739,Drosophila
1733,252.9924,1313,0.4032,100,1313,1045,1047,0.3987,Drosophila
1734,203.4922,1276,0.29,100,1276,903,887,0.2764,Drosophila
1735,449.1427,1310,0.4304,100,1310,2019,1975,0.4356,Drosophila
1736,182.809,1309,0.4254,100,1309,882,754,0.4244,Drosophila
1737,358.0705,1305,0.472,100,1305,1567,1669,0.5079,Drosophila
1738,116.1879,1304,0.3653,100,1304,454,507,0.372,Drosophila
1739,99.5507,1302,0.298,99.7696,1299,435,475,0.2998,Drosophila
1740,1375.9321,1252,0.4415,100,1252,5558,5568,0.4676,Drosophila
1741,658.6704,1244,0.5367,100,1244,2717,2738,0.5367,Drosophila
1742,3610.8554,1293,0.3538,100,1293,15559,15640,0.3696,Drosophila
1743,621.8755,1293,0.462,100,1293,2779,2722,0.4601,Drosophila
1744,198.9868,1292,0.3848,100,1292,880,849,0.3884,Drosophila
1745,253.942,1292,0.4129,100,1292,1232,1262,0.4603,Drosophila
1746,315.7508,1276,0.3176,99.9216,1275,1342,1353,0.3275,Drosophila
1747,179.3896,1268,0.3833,100,1268,711,849,0.4155,Drosophila
1748,107.9317,1288,0.3486,100,1288,452,505,0.3664,Drosophila
1749,413.6804,1286,0.3603,100,1286,1841,1807,0.3437,Drosophila
1750,330.7391,1284,0.5078,100,1284,1424,1434,0.4993,Drosophila
1751,156.3126,1222,0.3699,100,1222,651,649,0.4151,Drosophila
1752,168.7598,1282,0.3529,99.844,1280,733,729,0.3495,Drosophila
1753,192.4305,1280,0.3828,100,1280,823,837,0.3765,Drosophila
1754,706.6865,1279,0.3273,100,1279,3336,3289,0.3299,Drosophila
1755,202.4043,1269,0.3231,99.6848,1265,910,881,0.3068,Drosophila
1756,2801.7542,1188,0.4002,100,1188,12485,13488,0.2959,Drosophila
1757,1350.3258,1277,0.3629,99.8434,1275,6230,6362,0.3696,Drosophila
1758,228.7484,1276,0.3906,100,1276,1154,972,0.3932,Drosophila
1759,254.2812,1273,0.3278,100,1273,1095,1073,0.3262,Drosophila
1760,102.6468,1209,0.2622,100,1209,424,420,0.2637,Drosophila
1761,230.3283,1270,0.3199,99.9213,1269,976,1001,0.3094,Drosophila
1762,250.4369,1268,0.4787,100,1268,1046,1078,0.4694,Drosophila
1763,366.9095,1259,0.3641,100,1259,1594,1539,0.3718,Drosophila
1764,230.4805,1257,0.3928,100,1257,1002,1000,0.3824,Drosophila
1765,405.6304,1242,0.2892,100,1242,1780,1802,0.291,Drosophila
1766,421.801,1191,0.3931,100,1191,1740,1763,0.3906,Drosophila
1767,283.6265,1253,0.2982,100,1253,1214,1214,0.3064,Drosophila
1768,101.6824,1253,0.5379,100,1253,459,404,0.5478,Drosophila
1769,239.6477,1141,0.3879,100,1141,911,963,0.381,Drosophila
1770,538.719,1192,0.3954,100,1192,2353,2504,0.3953,Drosophila
1771,179.7546,1243,0.5189,100,1243,762,755,0.5173,Drosophila
1772,398.9606,1243,0.3718,100,1243,1629,1648,0.3727,Drosophila
1773,371.5463,1243,0.5471,100,1243,1491,1489,0.5479,Drosophila
1774,295.7673,1242,0.4374,99.839,1240,1237,1233,0.4321,Drosophila
1775,179.0129,1242,0.3752,100,1242,765,734,0.38,Drosophila
1776,278.4145,1175,0.3566,100,1175,1114,1101,0.3579,Drosophila
1777,85.4583,1235,0.3865,100,1235,359,340,0.3905,Drosophila
1778,224.6036,1178,0.3735,100,1178,899,899,0.3871,Drosophila
1779,1068.7518,1120,0.3345,100,1120,3799,3701,0.3138,Drosophila
1780,184.5638,1231,0.3618,99.9188,1230,772,754,0.3545,Drosophila
1781,205.0146,1229,0.3795,100,1229,857,914,0.3804,Drosophila
1782,394.2913,1229,0.3306,100,1229,1599,1611,0.3423,Drosophila
1783,490.4202,1228,0.3641,98.8599,1214,2082,1972,0.3542,Drosophila
1784,803.4241,1146,0.3778,100,1146,3282,3208,0.3934,Drosophila
1785,159.4832,1221,0.3549,100,1221,797,599,0.3782,Drosophila
1786,355.5782,1221,0.4361,100,1221,1438,1472,0.436,Drosophila
1787,397.7091,1210,0.4379,100,1210,1626,1638,0.4356,Drosophila
1788,197.3358,1081,0.3247,100,1081,759,760,0.326,Drosophila
1789,421.9758,1196,0.4561,100,1196,1689,1685,0.4645,Drosophila
1790,274.431,1211,0.3788,100,1211,1099,1145,0.3746,Drosophila
1791,563.9374,1151,0.2881,100,1151,2235,2221,0.308,Drosophila
1792,102.787,1188,0.3763,99.9158,1187,401,440,0.4088,Drosophila
1793,99.7169,1208,0.3344,100,1208,400,408,0.3115,Drosophila
1794,900.3271,1122,0.3955,100,1122,3412,3849,0.3966,Drosophila
1795,310.7036,1201,0.47,100,1201,1405,1242,0.4857,Drosophila
1796,107.7978,1207,0.3886,100,1207,421,468,0.3861,Drosophila
1797,212.7783,1150,0.396,100,1150,780,791,0.4155,Drosophila
1798,2025.5936,1196,0.3409,100,1196,8076,8034,0.332,Drosophila
1799,1095.9235,1202,0.2754,100,1202,4480,4471,0.2789,Drosophila
1800,189.1593,1199,0.3459,100,1199,785,756,0.3411,Drosophila
1801,241.6734,1197,0.3818,100,1197,977,960,0.4015,Drosophila
1802,58.5259,1177,0.324,80.7137,950,237,228,0.3476,Drosophila
1803,288.8884,1183,0.3926,100,1183,1212,1205,0.4014,Drosophila
1804,470.6194,1185,0.2759,100,1185,1928,1966,0.2361,Drosophila
1805,1543.9044,1130,0.3629,100,1130,6272,6203,0.3854,Drosophila
1806,388.8719,1187,0.4379,100,1187,1560,1560,0.4287,Drosophila
1807,88.1223,1186,0.3761,92.2428,1094,349,348,0.3667,Drosophila
1808,249.6658,1164,0.3818,100,1164,1030,1086,0.3903,Drosophila
1809,671.8239,1147,0.3764,99.9128,1146,2657,2642,0.4076,Drosophila
1810,2945.2409,1179,0.3217,100,1179,11227,11306,0.324,Drosophila
1811,466.2131,1173,0.3223,100,1173,2308,2591,0.3247,Drosophila
1812,1682.9941,1180,0.3325,99.9153,1179,6590,6609,0.3833,Drosophila
1813,899.1306,1179,0.4343,100,1179,4115,4082,0.4587,Drosophila
1814,163.2027,1179,0.337,100,1179,637,654,0.3462,Drosophila
1815,125.7581,1178,0.4005,100,1178,490,506,0.3944,Drosophila
1816,2315.833,1162,0.3167,99.5697,1157,9167,9168,0.311,Drosophila
1817,104.824,1176,0.4932,100,1176,412,416,0.5044,Drosophila
1818,495.941,1119,0.4227,100,1119,2063,2220,0.3954,Drosophila
1819,122.5224,1137,0.5286,100,1137,469,471,0.5327,Drosophila
1820,369.4668,1116,0.3683,100,1116,1541,1461,0.3994,Drosophila
1821,256.4238,1161,0.3898,100,1161,1037,992,0.3898,Drosophila
1822,180.338,1145,0.3284,99.3886,1138,726,710,0.3147,Drosophila
1823,105.1554,1165,0.3898,100,1165,429,435,0.3873,Drosophila
1824,99.3718,1162,0.327,100,1162,431,387,0.3297,Drosophila
1825,122.1103,1160,0.3552,100,1160,497,485,0.3432,Drosophila
1826,205.3433,1104,0.5485,99.4565,1098,776,768,0.5592,Drosophila
1827,183.0518,1158,0.4476,100,1158,721,713,0.4461,Drosophila
1828,2432.6367,1123,0.2971,100,1123,7680,7691,0.2956,Drosophila
1829,116.3616,1156,0.3927,99.654,1152,445,455,0.386,Drosophila
1830,299.3819,1152,0.4544,100,1152,1258,1201,0.4315,Drosophila
1831,89.3403,1149,0.4064,100,1149,342,348,0.4148,Drosophila
1832,93.1988,1147,0.5405,100,1147,354,371,0.5365,Drosophila
1833,270.5477,1143,0.3529,100,1143,1032,1054,0.3561,Drosophila
1834,175.5123,1142,0.414,100,1142,692,696,0.4198,Drosophila
1835,402.263,1099,0.3136,100,1099,1506,1609,0.3258,Drosophila
